5.3	0.0356589	0.00765025	0.00186235	0.00340825	0.000229167	1.74E-05
5.2	0.0342044	0.00719041	0.00171549	0.00345104	0.000234144	1.80E-05
5.1	0.0328368	0.00676652	0.00158287	0.00349382	0.000239122	1.86E-05
5	0.0315493	0.00637514	0.00146281	0.0035366	0.0002441	1.92E-05
4.9	0.0303359	0.00601324	0.00135366	0.00358886	0.000249077	1.98E-05
4.8	0.0291909	0.0056781	0.00125475	0.00364112	0.000254055	2.04E-05
4.7	0.0281094	0.0053673	0.00116451	0.00369339	0.000259033	2.10E-05
4.6	0.0270867	0.00507869	0.00108223	0.00374565	0.000264011	2.15E-05
4.5	0.0261187	0.00481032	0.00100712	0.00379791	0.000268988	2.21E-05
4.4	0.0252015	0.00456045	0.000938266	0.00385017	0.000273966	2.27E-05
4.3	0.0243317	0.00432754	0.000875323	0.00390243	0.000278944	2.33E-05
4.2	0.023506	0.00411021	0.000817479	0.00395469	0.000285107	2.39E-05
4.1	0.0227216	0.00390722	0.000764304	0.00400695	0.000292271	2.45E-05
4	0.0219757	0.00371732	0.000715434	0.00405921	0.000299436	2.51E-05
3.9	0.0212659	0.0035395	0.000670317	0.00412397	0.000306601	2.57E-05
3.8	0.0205898	0.0033728	0.000628761	0.00418872	0.000313765	2.63E-05
3.7	0.0199454	0.00321637	0.000590339	0.00425348	0.00032093	2.73E-05
3.6	0.0193307	0.00306943	0.000554774	0.00431823	0.000328094	2.83E-05
3.5	0.018744	0.00293129	0.000521895	0.00438299	0.000335259	2.93E-05
3.4	0.0181835	0.00280128	0.000491359	0.00444774	0.000342424	3.03E-05
3.3	0.0176478	0.00267883	0.000463051	0.0045125	0.000349588	3.14E-05
3.2	0.0171353	0.00256339	0.000436741	0.00457725	0.000356753	3.24E-05
3.1	0.0166448	0.00245448	0.000412242	0.00464201	0.000363918	3.34E-05
3	0.016175	0.00235167	0.000389478	0.00470676	0.000371082	3.44E-05
2.9	0.0157248	0.00225452	0.000368227	0.00478834	0.000380308	3.55E-05
2.8	0.0152931	0.00216263	0.000348417	0.00486991	0.000391004	3.65E-05
2.7	0.014879	0.00207566	0.000329921	0.00495148	0.000401701	3.75E-05
2.6	0.0144814	0.00199327	0.000312609	0.00503306	0.000412397	3.85E-05
2.5	0.0140995	0.00191518	0.000296452	0.00511463	0.000423093	3.96E-05
2.4	0.0139093	0.0018411	0.000281301	0.0051962	0.000433789	4.06E-05
2.3	0.0135316	0.00177079	0.000267108	0.00527778	0.000444486	4.16E-05
2.2	0.013154	0.001704	0.000253803	0.00535935	0.000455182	4.33E-05
2.1	0.0127764	0.00164052	0.000241299	0.00544092	0.000465878	4.52E-05
2	0.0123988	0.00158015	0.000229575	0.0055225	0.000476574	4.71E-05
1.9	0.0121393	0.00152271	0.000218541	0.00562725	0.000487271	4.90E-05
1.8	0.0118799	0.00146802	0.000208161	0.00573201	0.000497967	5.09E-05
1.7	0.0116205	0.00141592	0.000198396	0.00583677	0.000508663	5.29E-05
1.6	0.0113611	0.00136625	0.000189185	0.00594152	0.000523113	5.48E-05
1.5	0.0111017	0.00131887	0.000180513	0.00604628	0.000539812	5.43E-05
1.4	0.0108422	0.00127365	0.000172326	0.00615104	0.000556511	5.62E-05
1.3	0.0105828	0.00123047	0.000164594	0.00625579	0.000573209	5.82E-05
1.2	0.0103234	0.00118922	0.000157299	0.00636055	0.000589908	6.03E-05
1.1	0.010064	0.00114979	0.000150394	0.0064653	0.000606607	6.25E-05
1	0.00980455	0.00111208	0.000143869	0.00657006	0.000623306	6.48E-05
0.9	0.00961873	0.00107599	0.000137693	0.00670769	0.000640005	6.72E-05
0.8	0.00943291	0.00104145	0.000131839	0.00684532	0.000656704	6.97E-05
0.7	0.00924709	0.00100838	0.000126301	0.00698294	0.000673403	7.23E-05
0.6	0.00906127	0.000976692	0.000121044	0.00712057	0.000690102	7.51E-05
0.5	0.00887544	0.000946316	0.00011606	0.0072582	0.000706801	7.80E-05
0.4	0.00868962	0.000917185	0.00011133	0.00739582	0.0007235	8.10E-05
0.3	0.0085038	0.000889235	0.000106834	0.00753345	0.000747449	8.42E-05
0.2	0.00831798	0.000885304	0.000102569	0.00767108	0.00077502	8.75E-05
0.1	0.00813216	0.000857733	9.85E-05	0.00780871	0.000802591	9.10E-05
0	0.00794633	0.000830162	9.47E-05	0.00794633	0.000830162	9.47E-05
-0.1	0.00780871	0.000802591	9.10E-05	0.00813216	0.000857733	9.85E-05
-0.2	0.00767108	0.00077502	8.75E-05	0.00831798	0.000885304	0.000102569
-0.3	0.00753345	0.000747449	8.42E-05	0.0085038	0.000889235	0.000106834
-0.4	0.00739582	0.0007235	8.10E-05	0.00868962	0.000917185	0.00011133
-0.5	0.0072582	0.000706801	7.80E-05	0.00887544	0.000946316	0.00011606
-0.6	0.00712057	0.000690102	7.51E-05	0.00906127	0.000976692	0.000121044
-0.7	0.00698294	0.000673403	7.23E-05	0.00924709	0.00100838	0.000126301
-0.8	0.00684532	0.000656704	6.97E-05	0.00943291	0.00104145	0.000131839
-0.9	0.00670769	0.000640005	6.72E-05	0.00961873	0.00107599	0.000137693
-1	0.00657006	0.000623306	6.48E-05	0.00980455	0.00111208	0.000143869
-1.1	0.0064653	0.000606607	6.25E-05	0.010064	0.00114979	0.000150394
-1.2	0.00636055	0.000589908	6.03E-05	0.0103234	0.00118922	0.000157299
-1.3	0.00625579	0.000573209	5.82E-05	0.0105828	0.00123047	0.000164594
-1.4	0.00615104	0.000556511	5.62E-05	0.0108422	0.00127365	0.000172326
-1.5	0.00604628	0.000539812	5.43E-05	0.0111017	0.00131887	0.000180513
-1.6	0.00594152	0.000523113	5.48E-05	0.0113611	0.00136625	0.000189185
-1.7	0.00583677	0.000508663	5.29E-05	0.0116205	0.00141592	0.000198396
-1.8	0.00573201	0.000497967	5.09E-05	0.0118799	0.00146802	0.000208161
-1.9	0.00562725	0.000487271	4.90E-05	0.0121393	0.00152271	0.000218541
-2	0.0055225	0.000476574	4.71E-05	0.0123988	0.00158015	0.000229575
-2.1	0.00544092	0.000465878	4.52E-05	0.0127764	0.00164052	0.000241299
-2.2	0.00535935	0.000455182	4.33E-05	0.013154	0.001704	0.000253803
-2.3	0.00527778	0.000444486	4.16E-05	0.0135316	0.00177079	0.000267108
-2.4	0.0051962	0.000433789	4.06E-05	0.0139093	0.0018411	0.000281301
-2.5	0.00511463	0.000423093	3.96E-05	0.0140995	0.00191518	0.000296452
-2.6	0.00503306	0.000412397	3.85E-05	0.0144814	0.00199327	0.000312609
-2.7	0.00495148	0.000401701	3.75E-05	0.014879	0.00207566	0.000329921
-2.8	0.00486991	0.000391004	3.65E-05	0.0152931	0.00216263	0.000348417
-2.9	0.00478834	0.000380308	3.55E-05	0.0157248	0.00225452	0.000368227
-3	0.00470676	0.000371082	3.44E-05	0.016175	0.00235167	0.000389478
-3.1	0.00464201	0.000363918	3.34E-05	0.0166448	0.00245448	0.000412242
-3.2	0.00457725	0.000356753	3.24E-05	0.0171353	0.00256339	0.000436741
-3.3	0.0045125	0.000349588	3.14E-05	0.0176478	0.00267883	0.000463051
-3.4	0.00444774	0.000342424	3.03E-05	0.0181835	0.00280128	0.000491359
-3.5	0.00438299	0.000335259	2.93E-05	0.018744	0.00293129	0.000521895
-3.6	0.00431823	0.000328094	2.83E-05	0.0193307	0.00306943	0.000554774
